ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-5984999,Source1,2,2021-10-06 07:48:00.000000000,2021-10-06 11:01:34.000000000,38.68794000000001,-76.872109,38.696033,-76.87223,0.5589999999999999,Stationary traffic on MD-5 - US-301 N from Chadds Ford Dr / Timothy Branch Dr to Accokeek Rd due to accident., Crain Hwy,Brandywine,Prince George's,MD,20613,US,US/Eastern,KADW,2021-10-06 07:41:00,66.0,66.0,100.0,30.01,7.0,ENE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7693414,Source1,2,2017-08-09 16:39:45,2017-08-09 22:39:45,26.60589,-81.67922,26.60589,-81.67922,0.0,At CR-884/Lee Blvd - Accident.,8th St SW,Lehigh Acres,Lee,FL,33976,US,US/Eastern,KRSW,2017-08-09 16:53:00,89.1,,61.0,29.99,10.0,Variable,4.6,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4427077,Source1,2,2022-12-21 18:09:29,2022-12-21 19:24:35,26.709762,-81.720974,26.7099,-81.7209,0.011,Incident on BUCKINGHAM RD near OLD OLGA RD Drive with caution.,Buckingham Rd,Fort Myers,Lee,FL,33905,US,US/Eastern,KFMY,2022-12-21 17:53:00,72.0,72.0,78.0,29.99,10.0,NE,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-2265316,Source2,3,2019-02-05 15:52:50,2019-02-05 16:37:29,39.082268,-94.49041,,,0.0,2 left lane closed due to accident on I-435 Southbound at Exit 61 MO-78 23rd St.,E 23rd St,Kansas City,Jackson,MO,64129,US,US/Central,KMKC,2019-02-05 15:54:00,27.0,21.6,85.0,29.96,3.0,NE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6554963,Source1,2,2021-02-14 04:16:00,2021-02-14 05:59:28,40.026487111854415,-76.55753016435357,40.029757111854416,-76.54861016435356,0.523,Incident on US-30 EB near PA-462 Drive with caution.,Lincoln Hwy,York,York,PA,17406,US,US/Eastern,KMDT,2021-02-14 03:56:00,27.0,27.0,58.0,29.85,10.0,NE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-212925,Source2,2,2016-08-05 13:05:07,2016-08-05 14:02:00,40.74280200000001,-74.08528100000002,,,0.0,Left lane blocked due to accident on NJ-7 Newark Tpke Southbound at County Hwy-659 Fish House Rd.,Newark Tpke,Kearny,Hudson,NJ,07032,US,US/Eastern,KEWR,2016-08-05 12:51:00,82.9,,47.0,29.99,10.0,WSW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2829501,Source2,2,2018-05-17 17:43:26,2018-05-17 18:12:51,40.94377100000001,-73.739204,,,0.3100000023841858,Left lane closed due to accident on US-1 Boston Post Rd Southbound between Fenimore Rd and Rockland Ave.,Rockland Ave,Mamaroneck,Westchester,NY,10543-3306,US,US/Eastern,KHPN,2018-05-17 17:56:00,70.0,,78.0,30.03,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-837159,Source2,2,2021-11-02 13:47:05,2021-11-02 14:36:47,33.89286,-118.278664,,,0.0,Accident on Redondo Beach Blvd Westbound at Broadway St.,W Redondo Beach Blvd,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2021-11-02 13:53:00,66.0,66.0,70.0,30.06,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2881096,Source2,2,2018-04-12 10:36:42,2018-04-12 11:06:25,34.895222,-80.975578,,,0.0,Accident on Fire Tower Rd at Taylors Creek Rd.,Fire Tower Rd,Rock Hill,York,SC,29730-8076,US,US/Eastern,KUZA,2018-04-12 10:54:00,63.0,,60.0,30.25,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4473756,Source1,2,2022-10-16 15:24:00,2022-10-16 16:39:00,37.203245,-93.252802,37.203146,-93.250773,0.112,Incident on CHERRY ST EB near BARNES AVE Drive with caution., E Cherry St,Springfield,Greene,MO,65802-2957,US,US/Central,KSGF,2022-10-16 15:52:00,67.0,67.0,31.0,28.71,10.0,NW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7622547,Source1,2,2018-02-20 06:08:00,2018-02-20 12:08:00,32.77632,-96.6241,32.78497,-96.62431,0.598,At Gross Rd/Exit 5 - Accident. Right lane blocked.,LBJ Fwy N,Mesquite,Dallas,TX,75149,US,US/Central,KHQZ,2018-02-20 06:15:00,63.5,,95.0,29.93,7.0,South,5.8,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-546932,Source2,3,2022-08-03 20:47:40,2022-08-03 21:17:17,43.22031,-87.9216,,,0.0,Left lane blocked due to crash on I-43 Southbound at Exit 85 WI-167.,I-43 S,Mequon,Ozaukee,WI,53092,US,US/Central,KMWC,2022-08-03 20:45:00,77.0,77.0,69.0,29.02,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5368580,Source1,2,2023-01-20 17:28:00,2023-01-20 18:48:25,26.238187,-80.136351,26.259431,-80.13394699999998,1.475,Incident on I-95 NB near EXIT 36 Three lanes blocked. Expect delays.,I-95,Pompano Beach,Broward,FL,33060,US,US/Eastern,KPMP,2023-01-20 17:53:00,77.0,77.0,64.0,30.07,10.0,S,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-908718,Source2,2,2021-09-08 05:31:01,2021-09-08 06:00:51,29.738489,-95.418709,,,0.0,Accident on Kirby Dr at Alabama St.,Kirby Dr,Houston,Harris,TX,77098,US,US/Central,KMCJ,2021-09-08 05:53:00,74.0,74.0,76.0,29.84,10.0,NW,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-5684430,Source1,2,2021-07-06 13:13:00,2021-07-06 15:17:27,38.504597,-123.032004,38.504773,-123.031882,0.014,Incident on OLD CAZADERO RD near CHIMNEY ROCK RD Expect delays., Old Cazadero Rd,Guerneville,Sonoma,CA,95446-9007,US,US/Pacific,KSTS,2021-07-06 12:53:00,73.0,73.0,53.0,29.84,10.0,SSE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2102852,Source2,2,2019-05-15 07:31:10,2019-05-15 10:19:26,35.208511,-80.867172,,,0.0,Accident on NC-49 Tryon St at Dunavant St.,S Tryon St,Charlotte,Mecklenburg,NC,28203-4959,US,US/Eastern,KCLT,2019-05-15 07:52:00,52.0,52.0,83.0,29.28,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6505062,Source1,2,2021-02-02 22:18:00.000000000,2021-02-03 01:39:25.000000000,33.988133000000005,-117.843126,33.984886,-117.843103,0.224,SB 57 JNO PATHFINDER RD. FED EX TRUCK VS FLAT BED TRUCK - BOTH ON RS,CA-57 S,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2021-02-02 20:47:00,54.0,54.0,72.0,29.0,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-526199,Source2,3,2022-08-25 07:05:18,2022-08-25 07:34:43,30.005047,-90.208946,,,0.0,Left lane blocked due to crash on I-10 Eastbound at Exit 225 Veterans Blvd.,Veterans Memorial Blvd,Metairie,Jefferson,LA,70003-1742,US,US/Central,KMSY,2022-08-25 06:53:00,80.0,80.0,94.0,29.95,10.0,SSE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1615284,Source2,3,2020-01-28 17:44:19,2020-01-28 18:13:38,40.442482,-79.992416,,,0.0,Lane blocked due to accident on I-579 Northbound at Bigelow Blvd.,I-579 S,Pittsburgh,Allegheny,PA,15219,US,US/Eastern,KAGC,2020-01-28 17:43:00,33.0,27.0,85.0,28.67,10.0,W,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-311044,Source2,2,2016-10-05 04:47:52,2016-10-05 05:32:34,47.616367,-122.323441,,,0.0,Accident on Boylston Ave at Olive St.,E Olive St,Seattle,King,WA,98122-2317,US,US/Pacific,KBFI,2016-10-05 04:53:00,53.1,,93.0,29.84,10.0,Variable,3.5,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3053960,Source2,2,2018-01-09 08:15:41,2018-01-09 09:16:00,41.955044,-73.35526999999998,,,0.0,Accident on US-7 at CT-126 Main St.,Main St,Falls Village,Litchfield,CT,06031-1413,US,US/Eastern,KPSF,2018-01-09 08:04:00,30.0,20.5,79.0,29.96,8.0,West,11.5,0.0,Overcast,False,False,True,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
A-1485774,Source2,2,2020-06-23 06:56:07,2020-06-23 08:41:18,28.49124,-82.541924,,,0.0,Accident on CR-587 Mariner Blvd at Northcliffe Blvd.,Mariner Blvd,Spring Hill,Hernando,FL,34609-2468,US,US/Eastern,KBKV,2020-06-23 06:53:00,73.0,73.0,93.0,29.96,10.0,SE,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3719585,Source1,2,2021-12-31 13:45:00,2021-12-31 14:09:30,25.889347,-80.186409,25.890307,-80.185905,0.073,Slow traffic on FL-915 - FL-922 from NE 123rd St to NE 6th Ct due to accident., NE 6th Ave,North Miami,Miami-Dade,FL,33161-5515,US,US/Eastern,KOPF,2021-12-31 13:53:00,83.0,83.0,53.0,30.05,10.0,SSE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4777449,Source1,2,2022-08-24 06:35:00,2022-08-24 07:52:20,35.521117,-119.296496,35.520558,-119.295816,0.054,Incident on CA-43 near POPLAR AVE Drive with caution., Central Valley Hwy,Shafter,Kern,CA,93263,US,US/Pacific,KBFL,2022-08-24 06:54:00,77.0,77.0,46.0,29.26,6.0,NW,3.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2220669,Source2,2,2019-03-15 18:50:34,2019-03-15 19:56:16,35.01289000000001,-81.928741,,,0.0,Accident on Davis Rd at Bryant Rd.,Bryant Rd,Spartanburg,Spartanburg,SC,29303-5231,US,US/Eastern,KSPA,2019-03-15 18:55:00,62.6,,59.0,29.94,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5741281,Source1,2,2021-03-17 17:23:21,2021-03-17 19:08:21,33.27395081504214,-86.79936289745899,33.282740815042146,-86.80039289745899,0.61,Incident on I-65 NB near MM 241 Right lane blocked. Expect delays.,I-65,Pelham,Shelby,AL,35124,US,US/Central,KEET,2021-03-17 17:23:00,69.0,69.0,93.0,29.16,8.0,S,13.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7272472,Source1,2,2020-02-21 22:56:47,2020-02-22 02:56:47,45.4695,-117.95519,45.4695,-117.95519,0.0,At Summerville Rd/Striker Ln - Accident.,Wallowa Lake Hwy,Imbler,Union,OR,97841,US,US/Pacific,KLGD,2020-02-21 22:56:00,37.0,27.0,44.0,27.32,10.0,SSE,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7943,Source2,2,2016-12-20 19:28:42,2016-12-20 19:58:31,38.408882,-122.713493,,,0.01,Accident on Santa Rosa Ave at Ricardo Ave.,Santa Rosa Ave,Santa Rosa,Sonoma,CA,95407,US,US/Pacific,KSTS,2016-12-20 19:53:00,45.0,,76.0,30.2,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1881051,Source2,2,2019-09-26 11:17:48,2019-09-26 13:34:10,35.838375,-78.674278,,,0.0,Accident on US-70 Glenwood Ave at Lead Mine Rd.,Lead Mine Rd,Raleigh,Wake,NC,27612-3322,US,US/Eastern,KRDU,2019-09-26 10:51:00,80.0,80.0,69.0,29.44,10.0,SW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6440018,Source1,2,2021-01-09 00:55:00,2021-01-09 03:06:30,30.021031,-95.428825,29.958745,-95.41847,4.348,Stationary traffic on I-45 N - I-45 S from End of I-45 HOV (I-45 HOV) to West Rd (I-45 HOV) due to accident.,I-45 N,Houston,Harris,TX,77090,US,US/Central,KDWH,2021-01-09 00:53:00,35.0,35.0,92.0,30.14,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1930747,Source2,2,2019-08-23 08:53:12,2019-08-23 09:52:27,36.168339,-86.688843,,,0.0,Accident on US-70 Lebanon Pike at TN-155 Briley Pkwy Exit 8.,Lebanon Pike,Nashville,Davidson,TN,37214,US,US/Central,KBNA,2019-08-23 08:53:00,77.0,77.0,82.0,29.41,10.0,ENE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6352603,Source1,2,2021-02-07 15:34:16,2021-02-07 16:52:06,40.006657,-75.703353,40.006675,-75.703199,0.008,Incident on E LANCASTER AVE near BRANDYWINE AVE Drive with caution., Park Ln,Downingtown,Chester,PA,19335-2624,US,US/Eastern,KOQN,2021-02-07 15:35:00,34.0,25.0,100.0,29.15,9.0,WNW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5282628,Source1,2,2022-09-24 16:23:46,2022-09-24 18:37:55,45.677206,-121.298375,45.683137,-121.301992,0.445,An unconfirmed report of a crash has been received. Use caution., Highway 30W,The Dalles,Wasco,OR,97058,US,US/Pacific,KDLS,2022-09-24 15:53:00,86.0,86.0,22.0,29.88,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6737441,Source1,2,2020-10-28 07:15:38,2020-10-28 09:26:29,38.770047,-90.497066,38.771203,-90.499918,0.173,Incident on W I70 WB near W I70 Expect delays.,N Outer Rd,Saint Charles,St. Charles,MO,63301,US,US/Central,KSTL,2020-10-28 07:30:00,42.0,38.0,85.0,29.44,5.0,N,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1078431,Source2,4,2021-04-18 00:32:05,2021-04-18 01:35:40,26.03348,-80.164429,,,1.6100000143051147,Accident on I-95 Southbound from Exit 22 FL-848 Stirling Rd to Exit 21 FL-822 Sheridan St. Express lanes blocked.,Sheridan St,Hollywood,Broward,FL,33020,US,US/Eastern,KFLL,2021-04-18 00:53:00,75.0,75.0,82.0,29.9,10.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5780431,Source1,2,2021-10-19 09:32:00,2021-10-19 11:07:57,35.02221465094079,-120.2080571645727,35.02242465094079,-120.3123471645727,5.901,Incident on CA-166 WB near HOUSE 2250 Drive with caution., Cuyama Hwy,Santa Maria,Santa Barbara,CA,93454-9554,US,US/Pacific,KSMX,2021-10-19 09:51:00,60.0,60.0,44.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5810206,Source1,2,2021-09-10 08:21:00,2021-09-10 09:36:12,29.711703000000004,-82.15561600000002,29.70791,-82.16076600000002,0.405,Incident on FL-26 near NE 70TH PL Expect delays., NE State Road 26,Gainesville,Alachua,FL,32641-1189,US,US/Eastern,KGNV,2021-09-10 08:26:00,76.0,76.0,97.0,29.83,4.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1674665,Source2,2,2020-01-01 00:23:14,2020-01-01 01:25:12,30.46567000000001,-91.061073,,,0.0,Accident on Oak St at Catalpa St.,Catalpa St,Baton Rouge,East Baton Rouge,LA,70815-1936,US,US/Central,KBTR,2020-01-01 00:53:00,42.0,42.0,76.0,30.07,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7161049,Source1,2,2020-04-07 16:41:56,2020-04-07 17:11:56,39.12143,-76.54819,39.12143,-76.54819,0.0,At MD-100 - Accident.,MD-100 W,Pasadena,Anne Arundel,MD,21122,US,US/Eastern,KBWI,2020-04-07 16:54:00,64.0,64.0,72.0,29.62,10.0,SW,3.0,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2559933,Source2,3,2018-09-03 04:05:11,2018-09-03 04:34:32,28.662039,-81.38846600000002,,,0.0,Right lane blocked due to accident on I-4 Westbound at Exit 92 FL-436 Altamonte Dr.,I-4 E,Altamonte Springs,Seminole,FL,32701,US,US/Eastern,KORL,2018-09-03 03:53:00,77.0,,94.0,30.07,10.0,NE,8.1,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5457647,Source1,2,2022-11-18 11:32:39,2022-11-18 13:11:22,39.27156329,-76.65213704,39.26265329,-76.67246704,1.25,Incident on I-95 SB near EXIT 53 Drive with caution.,I-95,Baltimore,Baltimore (City),MD,21230,US,US/Eastern,KDMH,2022-11-18 11:54:00,45.0,,34.0,30.15,,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6873699,Source1,2,2020-10-16 17:21:00,2020-10-16 18:37:39,38.812943,-120.030584,38.8131,-120.029668,0.05,Incident on US-50 near S ECHO SUMMIT RD Expect delays., US Highway 50,Echo Lake,El Dorado,CA,95721,US,US/Pacific,KTVL,2020-10-16 16:53:00,65.0,65.0,24.0,24.05,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1062137,Source2,2,2021-05-03 10:32:46,2021-05-03 11:04:00,33.957596,-117.379181,,,0.0,Right hand shoulder blocked due to accident on CA-91 Westbound before Central Ave.,Riverside Fwy W,Riverside,Riverside,CA,92506,US,US/Pacific,KRAL,2021-05-03 10:53:00,73.0,73.0,41.0,28.97,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5474863,Source1,2,2021-05-06 05:39:30,2021-05-06 16:59:05,34.801034,-82.42425899999998,34.800098,-82.424874,0.073,Stationary traffic on US-25 S - US-25 N - SC-20 from Old Piedmont Hwy / Murrell Rd to I-185 N due to accident., Grove Rd,Greenville,Greenville,SC,29605-4768,US,US/Eastern,KGYH,2021-05-06 05:35:00,54.0,54.0,67.0,29.02,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-863267,Source2,3,2021-10-13 05:57:30,2021-10-13 06:27:10,42.396065,-82.988129,,,0.0,Left lane blocked due to accident on I-94 Eastbound at Exit 220B Conner St.,Edsel Ford Fwy E,Detroit,Wayne,MI,48213,US,US/Eastern,KDET,2021-10-13 05:53:00,64.0,64.0,80.0,29.33,10.0,W,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3043578,Source2,2,2018-01-03 18:20:09,2018-01-03 19:04:59,41.847462,-87.929245,,,0.0,Accident on York Rd at 22nd St.,York Rd,Oak Brook,DuPage,IL,60523,US,US/Central,KMDW,2018-01-03 13:53:00,17.1,2.0,62.0,30.12,10.0,WNW,16.1,0.0,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-6340701,Source1,2,2021-01-25 13:47:30,2021-01-26 01:42:36,26.431186,-81.79024799999998,26.432951,-81.788364,0.1689999999999999,Slow traffic on County Hwy-850 from River Ranch Rd to Quente Way due to accident., Corkscrew Rd,Estero,Lee,FL,33928,US,US/Eastern,KRSW,2021-01-25 13:53:00,80.0,80.0,56.0,29.97,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2891574,Source2,2,2018-04-17 07:18:54,2018-04-17 08:33:37,43.085949,-121.951797,,,0.0,Accident on OR-138 Diamond Lake Hwy near NFD Road 70.,NFD Road 70,Gilchrist,Klamath,OR,97737,US,US/Pacific,KBDN,2018-04-17 07:15:00,35.6,27.1,52.0,30.11,10.0,WSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3853399,Source1,4,2022-06-27 11:43:00,2022-06-27 12:58:00,30.871706,-84.04038299999998,30.871555,-84.040165,0.017,Incident on GA-38 EB near CAIRO RD Road closed. Take alternate route., US Highway 84 W,Thomasville,Thomas,GA,31792,US,US/Eastern,KTVI,2022-06-27 11:35:00,84.0,84.0,48.0,29.83,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4978826,Source1,2,2022-01-14 11:56:00,2022-01-14 13:13:05,38.467636,-121.390241,38.468805,-121.39025,0.081,Incident on COTTONWOOD LN near HOUSE 7956 Drive with caution., Cottonwood Ln,Sacramento,Sacramento,CA,95828-5404,US,US/Pacific,KSAC,2022-01-14 11:53:00,60.0,60.0,60.0,30.14,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4493979,Source1,2,2022-07-11 15:30:04,2022-07-11 16:45:06,38.766911,-76.994636,38.766561,-76.994562,0.025,Incident on INDIAN HEAD HWY near INDIAN HEAD HWY Drive with caution., Indian Head Hwy,Fort Washington,Prince George's,MD,20744,US,US/Eastern,KDCA,2022-07-11 15:52:00,83.0,83.0,37.0,29.92,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7000236,Source1,2,2020-06-04 14:12:27,2020-06-04 14:47:25,40.24154,-75.28374000000002,40.24154,-75.28374000000002,0.0,At Broad St - Accident., N Broad St,Lansdale,Montgomery,PA,19446,US,US/Eastern,KLOM,2020-06-04 14:15:00,86.0,86.0,46.0,29.57,10.0,SSW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7625909,Source1,4,2017-12-30 23:05:49,2017-12-31 05:05:49,34.07907,-118.28938,34.08062,-118.29171,0.171,Ramp closed to Exit 6A - Road closed due to accident.,CA-2 W,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,2017-12-30 23:09:00,53.1,,96.0,30.08,0.8,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5681227,Source1,2,2021-12-15 19:25:30,2021-12-15 20:03:30,37.9767644403554,-122.52042174280872,37.9965744403554,-122.53381174280872,1.551,Stationary traffic on Redwood Hwy - US-101 N from Mission Ave (US-101) to San Pedro Rd (US-101) due to accident.,US-101,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2021-12-15 19:35:00,52.0,52.0,94.0,29.88,3.0,S,8.0,0.0,Cloudy,False,True,False,False,False,False,False,False,False,False,True,False,False,Night,Night,Night,Night
A-4866416,Source1,2,2022-06-29 14:42:52,2022-06-29 19:24:53,26.142525,-80.169749,26.12805,-80.169542,1.0,Slow traffic on I-95 S from FL-816/NW 31st St/Exit 31 (I-95) to FL-842/Broward Blvd/Exit 27 (I-95) due to accident.,I-95 S,Fort Lauderdale,Broward,FL,33311,US,US/Eastern,KFXE,2022-06-29 14:53:00,86.0,86.0,70.0,30.11,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
