ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Duration_sec,Year,Month,Hour,DayOfWeek
A-1415892,Source2,2,2020-08-07 14:57:25,2020-08-07 15:27:19,33.629314,-111.912827,0.0,Accident on 78th St at Greenway Hayden Loop.,N Greenway Hayden Loop,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,2020-08-07 14:53:00,105.0,15.0,28.23,10.0,VAR,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1794.0,2020,8,14,Friday
A-5146376,Source1,2,2022-12-06 18:37:30,2022-12-06 18:58:00,38.429917,-81.82504200000002,0.5770000000000001,Stationary traffic on I-64 E from WV-25/Exit 45 (I-64) to WV-622/New Goff Mountain Rd/Exit 47 (I-64) due to accident.,I-64,Nitro,Kanawha,WV,25143,US,US/Eastern,KCRW,2022-12-06 18:54:00,56.0,100.0,29.01,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,1230.0,2022,12,18,Tuesday
A-3617184,Source1,2,2017-05-23 18:07:17,2017-05-24 00:07:17,40.70577,-73.46410999999998,0.294,At Broadway/Exit 30 - Accident.,Southern State Pkwy E,Massapequa,Nassau,NY,11758,US,US/Eastern,KFRG,2017-05-23 17:53:00,64.0,58.0,29.84,10.0,WSW,4.6,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,21600.0,2017,5,18,Tuesday
A-936826,Source2,3,2021-08-13 15:14:12,2021-08-13 15:43:55,33.893784000000004,-118.04693600000002,0.0,HOV lane blocked due to accident on I-5 Northbound after Carmenita Rd.,Carmenita Rd,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,2021-08-13 14:53:00,88.0,32.0,29.91,10.0,SSW,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1783.0,2021,8,15,Friday
A-2794335,Source2,2,2018-05-01 11:54:51,2018-05-01 12:39:38,43.028046,-83.743874,0.0,Accident on Flushing Rd at Suncrest Dr.,Suncrest Dr,Flint,Genesee,MI,48504,US,US/Eastern,KFNT,2018-05-01 11:53:00,75.9,30.0,29.99,10.0,SW,18.4,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2687.0,2018,5,11,Tuesday
A-4353996,Source1,2,2022-05-20 20:27:00,2022-05-20 22:49:18,40.14584,-79.81456999999997,3.403,Crash on I-70 westbound between Exit 44: ARNOLD CITY and Exit 41: PA 906 - BELLE VERNON/MONESSEN. All lanes closed.,I-70 W,Belle Vernon,Westmoreland,PA,15012,US,US/Eastern,KAGC,2022-05-20 20:53:00,77.0,64.0,28.47,10.0,S,9.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8538.0,2022,5,20,Friday
A-1698781,Source2,2,2019-12-06 07:02:56,2019-12-06 08:16:00,25.68576,-80.403717,0.0,Accident on FL-94 88th St Eastbound at 130th Ave.,SW 132nd Ave,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,2019-12-06 06:53:00,54.0,93.0,30.15,10.0,CALM,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,4384.0,2019,12,7,Friday
A-6095958,Source1,2,2021-11-29 08:02:30,2021-11-29 10:28:07,29.156098,-82.134349,0.286,Slow traffic on FL-25 - US-27 N - US-441 N - US-301 N from SW 32nd St / SE 3rd Ave to US-27 due to accident.,SE 3rd Ave,Ocala,Marion,FL,34471,US,US/Eastern,KOCF,2021-11-29 07:51:00,50.0,89.0,29.99,10.0,NNW,5.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,8737.0,2021,11,8,Monday
A-1703781,Source2,2,2019-12-09 18:45:05,2019-12-09 20:01:44,44.948635,-92.959137,0.0,Accident on I-94 Westbound at Exit 249 I-494 Exit 58B.,I-94 E,Saint Paul,Washington,MN,55125,US,US/Central,KSTP,2019-12-09 18:53:00,13.0,67.0,29.12,10.0,NW,17.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,4599.0,2019,12,18,Monday
A-1216257,Source2,3,2020-12-24 14:05:50,2020-12-24 15:06:29,33.540623,-86.825523,0.0,Two lanes blocked due to accident on I-65 Southbound at Exit 262B Finley Blvd.,AL-4 E,Birmingham,Jefferson,AL,35234,US,US/Central,KBHM,2020-12-24 13:53:00,36.0,67.0,29.21,10.0,WNW,14.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3639.0,2020,12,14,Thursday
A-155194,Source2,3,2016-10-18 16:08:04,2016-10-18 16:37:09,33.846484999999994,-84.247078,0.01,Left hand shoulder blocked and left lane blocked due to accident on I-285 Southbound at Exit 37 GA-236 Lavista Rd.,I-285 N,Tucker,DeKalb,GA,30084,US,US/Eastern,KPDK,2016-10-18 15:53:00,82.9,41.0,29.99,10.0,SSW,5.8,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1745.0,2016,10,16,Tuesday
A-3347402,Source2,3,2017-07-28 18:32:52,2017-07-28 19:02:39,36.949036,-81.053436,0.0,Right hand shoulder blocked due to accident on I-81 I-77 Northbound at Exit 73 US-11.,US-52 S,Wytheville,Wythe,VA,24382,US,US/Eastern,KMKJ,2017-07-28 18:35:00,70.7,88.0,29.85,3.0,West,5.8,Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1787.0,2017,7,18,Friday
A-1924293,Source2,2,2019-08-20 06:08:48,2019-08-20 07:08:35,34.058186,-117.99752,0.0,Accident on Temple Ave near Baldwin Park Blvd.,Temple Ave,City Of Industry,Los Angeles,CA,91746-1510,US,US/Pacific,KEMT,2019-08-20 05:53:00,63.0,84.0,29.83,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,3587.0,2019,8,6,Tuesday
A-6038762,Source1,2,2021-11-06 16:59:00,2021-11-06 19:16:11,38.963255,-76.932594,0.423,Slow traffic on MD-410 from MD-201/Kenilworth Ave (E West Hwy/MD-410) to MD-500/Queens Chapel Rd/Adelphi Rd (E West Hwy/MD-410) due to accident., East-West Hwy,Riverdale,Prince George's,MD,20737,US,US/Eastern,KCGS,2021-11-06 16:55:00,53.0,45.0,30.23,10.0,ENE,5.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8231.0,2021,11,16,Saturday
A-1792895,Source2,2,2019-11-01 18:29:10,2019-11-01 19:15:33,42.47681,-88.109138,0.0,Accident on IL-173 at Tiffany Rd.,W IL Route 173,Antioch,Lake,IL,60002-1127,US,US/Central,KENW,2019-11-01 18:53:00,39.0,73.0,29.32,10.0,SW,13.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,2783.0,2019,11,18,Friday
A-3621710,Source1,2,2017-05-18 16:56:23,2017-05-18 22:56:23,38.50064,-121.51766,0.711,At Florin Rd - Accident.,I-5 S,Sacramento,Sacramento,CA,95831,US,US/Pacific,KSAC,2017-05-18 16:53:00,86.0,16.0,29.87,10.0,North,13.8,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,21600.0,2017,5,16,Thursday
A-5173929,Source1,2,2022-04-28 16:30:02,2022-04-28 18:37:30,38.929305,-94.648863,0.124,Stationary traffic from College Blvd to exit [77A] due to accident., Nall Ave,Leawood,Johnson,KS,66211,US,US/Central,KOJC,2022-04-28 16:53:00,69.0,63.0,28.7,10.0,SSE,18.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,7648.0,2022,4,16,Thursday
A-3293026,Source2,2,2017-09-07 16:20:16,2017-09-07 16:50:08,30.443348,-91.186508,0.0,Accident on Saint Ferdinand St at Government St.,Government St,Baton Rouge,East Baton Rouge,LA,70802-6113,US,US/Central,KBTR,2017-09-07 15:53:00,81.0,39.0,30.07,10.0,North,10.4,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1792.0,2017,9,16,Thursday
A-6920185,Source1,2,2020-09-24 21:49:00,2020-09-24 23:54:07,30.362561,-91.122589,0.313,Incident on GARDERE LN near GOVERNOR DR Drive with caution., Governor Dr,Baton Rouge,East Baton Rouge,LA,70820-7642,US,US/Central,KBTR,2020-09-24 21:53:00,70.0,90.0,29.85,10.0,NNW,3.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,7507.0,2020,9,21,Thursday
A-6704963,Source1,2,2020-12-21 19:38:19,2020-12-21 21:16:25,25.934213,-80.315211,0.077,Incident on NW 177TH ST near HOUSE 7050 Drive with caution., NW 70th Ave,Hialeah,Miami-Dade,FL,33015-4269,US,US/Eastern,KOPF,2020-12-21 19:53:00,66.0,65.0,30.1,10.0,N,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,5886.0,2020,12,19,Monday
A-2027627,Source2,2,2019-08-16 07:22:57,2019-08-16 07:52:40,42.199799,-87.832626,0.0,Accident on US-41 Skokie Valley Rd Southbound near IL-22 Half Day Rd.,Half Day Rd,Highland Park,Lake,IL,60035,US,US/Central,KPWK,2019-08-16 07:43:00,67.0,81.0,29.24,10.0,SSE,6.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1783.0,2019,8,7,Friday
A-224444,Source2,3,2016-11-17 09:31:29,2016-11-17 10:00:52,40.10564,-82.949692,0.01,Entry ramp closed due to incident on I-270 Outerbelt Westbound from Cleveland Ave.,Outerbelt W,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,2016-11-17 09:53:00,51.1,74.0,30.12,6.0,SSE,8.1,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1763.0,2016,11,9,Thursday
A-545522,Source2,1,2022-08-05 04:29:52,2022-08-05 04:59:02,38.020313,-122.538849,1.5499999523162842,Crash on US-101 Northbound between Exit 455 Civic Center Dr and Exit 456 Smith Ranch Rd.,Redwood Hwy,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,2022-08-05 04:35:00,59.0,94.0,29.84,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1750.0,2022,8,4,Friday
A-1746720,Source2,2,2019-10-10 08:15:28,2019-10-10 09:45:14,33.533951,-111.934448,0.0,Accident on Mockingbird Ln at Ocotillo Rd. No recent updates.,N Mockingbird Ln,Paradise Valley,Maricopa,AZ,85253,US,US/Mountain,KSDL,2019-10-10 07:53:00,66.0,37.0,28.15,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5386.0,2019,10,8,Thursday
A-7246300,Source1,2,2020-02-01 13:11:00,2020-02-01 14:25:57,33.83935,-118.263543,0.0,At Avalon Blvd/Exit 35 - Accident.,Avalon Blvd,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,2020-02-01 12:48:00,77.0,39.0,30.05,10.0,W,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4497.0,2020,2,13,Saturday
A-7585250,Source1,4,2018-05-22 07:09:20,2018-05-22 13:09:20,36.24202,-80.81877,3.085,Closed between NC-67/Exit 82 and US-21/US-21-BR/Exit 79 - Road closed due to accident.,I-77 S,Jonesville,Yadkin,NC,28642,US,US/Eastern,KUKF,2018-05-22 07:15:00,62.6,100.0,30.2,0.2,Calm,7.685489595665097,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,21600.0,2018,5,7,Tuesday
A-5944835,Source1,2,2021-07-29 12:37:15,2021-07-29 14:36:34,25.853425,-80.217502,0.054,Incident on NW 12TH AVE near NW 87TH ST Drive with caution., NW 86th St,Miami,Miami-Dade,FL,33147-4343,US,US/Eastern,KOPF,2021-07-29 12:51:00,82.0,74.0,30.05,5.0,ESE,9.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7159.0,2021,7,12,Thursday
A-2348961,Source2,2,2019-01-21 14:28:51,2019-01-21 14:58:43,35.26298900000001,-80.854729,0.0,Accident on Beatties Ford Rd at Lasalle St.,Beatties Ford Rd,Charlotte,Mecklenburg,NC,28216-4513,US,US/Eastern,KCLT,2019-01-21 14:52:00,36.0,16.0,30.45,10.0,NW,8.1,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1792.0,2019,1,14,Monday
A-811437,Source2,2,2021-11-19 16:48:59,2021-11-19 17:33:44,35.254379,-80.72614300000002,0.0,Lane blocked due to accident on Rockmoor Ridge Rd at James Rd.,Rockmoor Ridge Rd,Charlotte,Mecklenburg,NC,28215-2886,US,US/Eastern,KJQF,2021-11-19 16:50:00,52.0,26.0,29.65,10.0,NNE,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2685.0,2021,11,16,Friday
A-2195600,Source2,2,2019-04-01 09:10:50,2019-04-01 10:42:26,40.868172,-74.311531,0.0,Accident on US-46 at CR-627 Plymouth St.,US Highway 46,Fairfield,Essex,NJ,07004-3003,US,US/Eastern,KCDW,2019-04-01 08:53:00,34.0,48.0,29.99,10.0,WNW,12.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,5496.0,2019,4,9,Monday
A-6862203,Source1,2,2020-10-28 03:57:53,2020-10-28 05:15:23,25.972671,-80.20620799999998,0.015,Incident on NW 2ND AVE near COUNTY LINE RD Expect delays.,NW 2nd Ave,Hollywood,Broward,FL,33023,US,US/Eastern,KHWO,2020-10-28 03:53:00,80.0,96.0,30.01,10.0,E,6.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,4650.0,2020,10,3,Wednesday
A-6028059,Source1,2,2021-04-13 22:18:00,2021-04-14 17:45:00,48.89124,-122.378932,0.14,Incident on WA-544 EB near MP 5 Right lane blocked. Expect delays., E Pole Rd,Everson,Whatcom,WA,98247-9616,US,US/Pacific,KBLI,2021-04-13 21:53:00,48.0,50.0,30.09,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,70020.0,2021,4,22,Tuesday
A-7501910,Source1,2,2018-11-14 16:44:59,2018-11-14 17:14:51,38.863141,-108.324216,3.491,At Delta - Accident. Left lane blocked., Highway 50,Whitewater,Mesa,CO,81527-9433,US,US/Mountain,KGJT,2018-11-14 16:53:00,46.0,30.0,30.37,10.0,WNW,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1792.0,2018,11,16,Wednesday
A-918558,Source2,2,2021-08-31 10:40:15,2021-08-31 11:08:59,28.551729,-81.538048,0.0,Two lanes blocked due to accident on FL-50 Colonial Dr Westbound at FL-439 Bluford Ave.,S Bluford Ave,Ocoee,Orange,FL,34761,US,US/Eastern,KORL,2021-08-31 10:53:00,85.0,74.0,29.84,10.0,S,6.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1724.0,2021,8,10,Tuesday
A-7140498,Source1,2,2020-03-27 18:15:42,2020-03-27 18:45:42,35.82040999999999,-78.59291,0.0,At I-440/Cliff Benson Beltline - Accident., Capital Blvd,Raleigh,Wake,NC,27604-3333,US,US/Eastern,KRDU,2020-03-27 17:51:00,81.0,52.0,29.44,10.0,SW,8.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1800.0,2020,3,18,Friday
A-379312,Source2,2,2017-02-24 09:33:16,2017-02-24 10:33:08,40.0769,-75.110168,0.01,Accident on PA-73 Township Line Rd at New Second St.,New Second St,Elkins Park,Montgomery,PA,19027-1733,US,US/Eastern,KPNE,2017-02-24 09:54:00,66.0,70.0,29.96,10.0,SW,11.5,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,3592.0,2017,2,9,Friday
A-6884339,Source1,2,2020-09-15 19:20:00,2020-09-15 22:06:46,38.87554,-77.280396,1.483,Incident on I-66 EB near MM 63 Expect delays.,I-66 E,Fairfax,Fairfax County,VA,22031,US,US/Eastern,KDAA,2020-09-15 18:56:00,61.0,80.0,30.19,10.0,CALM,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Day,Day,Day,10006.0,2020,9,19,Tuesday
A-5489475,Source1,2,2021-12-15 17:25:39,2021-12-15 19:33:22,32.455408,-93.722088,0.092,Stationary traffic on LA-1 from Fontaine St to Clingman Dr due to accident., Youree Dr,Shreveport,Caddo,LA,71105-4216,US,US/Central,KBAD,2021-12-15 16:56:00,74.0,69.0,29.83,10.0,S,15.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,7663.0,2021,12,17,Wednesday
A-3420693,Source1,2,2016-05-09 05:01:17,2016-05-09 11:01:17,32.7799,-117.09705,0.303,At Alvarado Canyon Rd/Fairmount Ave - Accident.,I-8 W,San Diego,San Diego,CA,92115,US,US/Pacific,KMYF,2016-05-09 04:53:00,59.0,83.0,29.95,10.0,Calm,7.685489595665097,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,21600.0,2016,5,5,Monday
A-6582332,Source1,2,2020-12-20 20:08:00,2020-12-20 21:48:36,37.95427700000001,-121.312451,0.0069999999999999,Incident on N PERSHING AVE near W FREMONT ST Drive with caution.,W Fremont St,Stockton,San Joaquin,CA,95203,US,US/Pacific,KSCK,2020-12-20 20:17:00,43.0,89.0,30.18,1.0,ESE,6.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,6036.0,2020,12,20,Sunday
A-1036210,Source2,2,2021-05-21 08:46:04,2021-05-21 09:15:04,29.686766,-95.508781,0.0,Accident on Fondren Rd at Bissonnet St.,Bissonnet St,Houston,Harris,TX,77074,US,US/Central,KMCJ,2021-05-21 08:53:00,78.0,81.0,29.99,10.0,ESE,9.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1740.0,2021,5,8,Friday
A-5179255,Source1,2,2022-03-15 18:03:00,2022-03-15 19:19:19,42.518538236415296,-83.64525675733734,0.728,Incident on I-96 WB near KENT LAKE RD Drive with caution.,I-96 W,Milford,Oakland,MI,48381,US,US/Eastern,KPTK,2022-03-15 17:53:00,47.0,59.0,29.06,10.0,VAR,3.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4579.0,2022,3,18,Tuesday
A-4475,Source2,2,2016-07-27 17:47:40,2016-07-27 19:02:40,38.644695,-121.272003,0.0,Queueing traffic due to accident on Winding Way Eastbound at County Hwy-E2 Sunrise Blvd.,Sunrise Blvd,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,2016-07-27 17:45:00,104.0,12.0,29.78,10.0,SSW,9.2,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,4500.0,2016,7,17,Wednesday
A-3745555,Source1,2,2023-01-17 12:25:53,2023-01-17 13:42:56,32.354474,-111.032553,0.053,Incident on W CORTARO FARMS RD near N SHANNON RD Drive with caution.,W Magee Rd,Tucson,Pima,AZ,85742,US,US/Mountain,KDMA,2023-01-17 12:55:00,54.0,49.0,27.03,10.0,W,14.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,4623.0,2023,1,12,Tuesday
A-2493513,Source2,2,2018-10-02 11:59:02,2018-10-02 12:47:00,45.627567,-123.942101,1.950000047683716,Accident on US-101 between Lake Blvd and 12th Ave.,Highway 101 N,Rockaway Beach,Tillamook,OR,97136-9203,US,US/Pacific,KS47,2018-10-02 11:55:00,61.0,72.0,29.85,10.0,W,6.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2878.0,2018,10,11,Tuesday
A-583896,Source2,1,2022-06-24 09:21:45,2022-06-24 09:51:26,38.839046,-121.306938,0.0,Crash on Industrial Ave at Athens Ave.,Industrial Ave,Rocklin,Placer,CA,95765,US,US/Pacific,KLHM,2022-06-24 09:15:00,86.0,29.0,29.71,10.0,SSE,9.0,Fair,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day,1781.0,2022,6,9,Friday
A-2559349,Source2,3,2018-09-01 22:31:04,2018-09-01 23:00:52,34.023251,-118.473679,0.0,Accident on I-10 Eastbound at Exit 1B 20th St.,I-10 E,Santa Monica,Los Angeles,CA,90404,US,US/Pacific,KSMO,2018-09-01 22:51:00,72.0,76.0,29.81,10.0,Calm,7.685489595665097,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1788.0,2018,9,22,Saturday
A-1607138,Source2,2,2020-01-24 07:45:25,2020-01-24 08:46:08,42.654388,-71.172691,0.0,Accident on MA-133 Lowell St at Argilla Rd.,Lowell St,Andover,Essex,MA,01810-4632,US,US/Eastern,KLWM,2020-01-24 07:54:00,25.0,75.0,30.26,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3643.0,2020,1,7,Friday
A-6808841,Source1,2,2020-12-02 03:36:08,2020-12-02 06:19:51,35.35357800000001,-80.7472,0.304,Incident on BREEZEWOOD DR near I-485 Drive with caution., Breezewood Dr,Charlotte,Mecklenburg,NC,28262-1412,US,US/Eastern,KJQF,2020-12-02 03:35:00,32.0,64.0,29.42,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,9823.0,2020,12,3,Wednesday
A-6569153,Source1,2,2021-01-05 02:03:29,2021-01-05 09:57:37,40.027958,-122.09986200000002,0.021,Incident on CA-99 SB near ARAMAYO WAY Road closed. Take alternate route., Aramayo Way,Los Molinos,Tehama,CA,96055,US,US/Pacific,KRBL,2021-01-05 01:54:00,41.0,86.0,29.9,10.0,WNW,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,28448.0,2021,1,2,Tuesday
A-7430737,Source1,4,2019-03-21 09:09:57,2019-03-21 09:37:58,42.522651,-83.753279,7.922999999999999,Closed between I-96/Exit 60 and M-59/Exit 67 - Road closed due to accident.,I-96 E,Brighton,Livingston,MI,48114,US,US/Eastern,KOZW,2019-03-21 09:15:00,36.5,97.0,29.9,1.5,NNW,4.6,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1681.0,2019,3,9,Thursday
A-6476216,Source1,2,2021-01-20 01:48:00,2021-01-20 03:06:07,38.63602,-121.385914,0.019,Incident on AUBURN BLVD near HOUSE 3336 Expect delays., Auburn Blvd,Sacramento,Sacramento,CA,95821-1903,US,US/Pacific,KMCC,2021-01-20 02:55:00,45.0,53.0,29.94,10.0,NNW,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,4687.0,2021,1,1,Wednesday
A-247481,Source2,2,2016-09-27 19:16:30,2016-09-27 19:46:15,40.213737,-75.33000200000002,0.0,Accident on Morris Rd at PA-363 Valley Forge Rd.,S Valley Forge Rd,Lansdale,Montgomery,PA,19446,US,US/Eastern,KLOM,2016-09-27 19:15:00,59.0,77.0,29.91,10.0,Calm,7.685489595665097,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,1785.0,2016,9,19,Tuesday
A-6232895,Source1,2,2021-08-31 15:38:59,2021-08-31 17:41:49,25.712548,-80.382427,0.186,Slow traffic from SW 58th Ter to SW 115th Ave due to accident.,SW 58th Ter,Miami,Miami-Dade,FL,33183,US,US/Eastern,KTMB,2021-08-31 15:31:00,85.0,67.0,29.9,10.0,E,18.0,Thunder,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,7370.0,2021,8,15,Tuesday
